batter,date,venue,bowling_team,recent_wicket_rate,venue_wicket_rate,opponent_wicket_rate,career_wicket_rate,strike_rate,future_wicket
PD Salt,2024-05-03,"Wankhede Stadium, Mumbai",Mumbai Indians,0.8333333333333334,1.0,1.0,0.95,32.35,1
MA Starc,2024-05-03,"Wankhede Stadium, Mumbai",Mumbai Indians,0.5,1.0,1.0,0.5333333333333333,6.866666666666666,0
Tilak Varma,2024-05-03,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,0.8333333333333334,0.7142857142857143,0.75,0.7297297297297297,30.37837837837838,0
Ishan Kishan,2024-05-03,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,1.0,1.0,1.0,0.9183673469387755,26.836734693877553,1
SS Iyer,2024-05-03,"Wankhede Stadium, Mumbai",Mumbai Indians,0.6666666666666666,0.8,0.8888888888888888,0.9026548672566371,27.654867256637168,1
PP Chawla,2024-05-03,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,0.8333333333333334,0.6666666666666666,0.375,0.6705882352941176,7.329411764705882,0
RK Singh,2024-05-03,"Wankhede Stadium, Mumbai",Mumbai Indians,0.8333333333333334,0.75,0.8,0.717948717948718,22.384615384615383,1
VR Iyer,2024-05-03,"Wankhede Stadium, Mumbai",Mumbai Indians,1.0,1.2,1.0,0.8958333333333334,26.541666666666668,0
A Raghuvanshi,2024-05-03,"Wankhede Stadium, Mumbai",Mumbai Indians,1.0,1.0,1.0,1.0,21.833333333333332,0
SA Yadav,2024-05-03,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,1.0,0.7692307692307693,0.8333333333333334,0.8283582089552238,26.82089552238806,0
TH David,2024-05-03,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,0.8333333333333334,0.6923076923076923,0.6666666666666666,0.6470588235294118,19.38235294117647,0
AD Russell,2024-05-03,"Wankhede Stadium, Mumbai",Mumbai Indians,0.6666666666666666,0.5,0.7857142857142857,0.8058252427184466,23.92233009708738,1
SP Narine,2024-05-03,"Wankhede Stadium, Mumbai",Mumbai Indians,1.0,0.8,0.8333333333333334,0.7904761904761904,14.552380952380952,1
RG Sharma,2024-05-03,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,0.8333333333333334,0.9411764705882353,0.8181818181818182,0.924,26.248,1
F du Plessis,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,1.1666666666666667,0.9285714285714286,1.0,0.9051094890510949,33.24087591240876,1
Shubman Gill,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,1.0,0.5,1.0,0.8673469387755102,31.755102040816325,0
RM Patidar,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,1.0,1.1428571428571428,1.0,1.0,33.26086956521739,1
DA Miller,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,0.6666666666666666,1.0,0.5,0.680327868852459,23.83606557377049,0
B Sai Sudharsan,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,0.8333333333333334,1.0,0.5,0.8333333333333334,38.791666666666664,0
Swapnil Singh,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,0.6666666666666666,0.5,0.0,0.625,5.25,0
C Green,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,0.6666666666666666,1.0,0.75,0.7037037037037037,25.185185185185187,1
V Kohli,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,0.8333333333333334,0.8571428571428571,0.6,0.8930041152263375,32.84362139917695,1
WG Jacks,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,0.6666666666666666,0.5,0.5,0.7142857142857143,27.0,1
M Shahrukh Khan,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,0.8333333333333334,0.0,0.5,0.6944444444444444,15.305555555555555,0
KD Karthik,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,0.6666666666666666,0.7857142857142857,0.5,0.8103448275862069,20.82758620689655,1
GJ Maxwell,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,1.0,0.9166666666666666,0.75,0.8661417322834646,21.826771653543307,1
MS Dhoni,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.3333333333333333,1.0,0.8333333333333334,0.6519823788546255,22.986784140969164,0
AM Rahane,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,1.0,1.0,1.0,0.9117647058823529,27.111764705882354,2
RA Jadeja,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.5,1.0,0.6666666666666666,0.6368715083798883,16.29608938547486,1
VR Iyer,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,0.8333333333333334,0.0,0.6666666666666666,0.8958333333333334,26.541666666666668,1
SM Curran,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,0.8333333333333334,1.0,0.4,0.7659574468085106,17.4468085106383,2
MM Ali,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.8333333333333334,1.0,1.0,0.8571428571428571,20.571428571428573,1
KH Pandya,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,0.3333333333333333,0.6153846153846154,0.6428571428571429,0.6981132075471698,15.424528301886792,1
MJ Santner,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.3333333333333333,1.0,1.0,0.5,6.7,1
AD Russell,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,0.6666666666666666,1.0,1.0,0.8058252427184466,23.92233009708738,0
MP Stoinis,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,0.6666666666666666,0.8571428571428571,0.75,0.7586206896551724,21.126436781609197,1
RD Gaikwad,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.8333333333333334,1.0,1.0,0.859375,37.1875,1
Ashutosh Sharma,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,1.0,1.0,1.0,0.875,23.375,1
DJ Hooda,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,0.8333333333333334,1.1,0.9090909090909091,0.8,15.31578947368421,1
HV Patel,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,0.8333333333333334,1.0,0.8571428571428571,0.6944444444444444,6.916666666666667,0
S Dube,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.6666666666666666,1.0,1.0,0.8166666666666667,24.916666666666668,1
Shashank Singh,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,0.6666666666666666,0.5,0.6666666666666666,0.5555555555555556,23.38888888888889,0
A Badoni,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,0.6666666666666666,0.5454545454545454,1.0,0.7647058823529411,18.0,0
SN Thakur,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,1.0,1.0,0.6666666666666666,0.6764705882352942,9.0,0
DJ Mitchell,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.8333333333333334,1.0,0.5,0.8571428571428571,24.785714285714285,1
RR Rossouw,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,1.0,0.6666666666666666,1.0,0.9523809523809523,20.19047619047619,1
RK Singh,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,0.8333333333333334,1.0,0.75,0.717948717948718,22.384615384615383,0
RD Chahar,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,0.8333333333333334,1.0,0.8,0.7619047619047619,5.904761904761905,0
KL Rahul,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,1.0,0.9166666666666666,0.8571428571428571,0.8677685950413223,38.29752066115702,1
JM Sharma,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,1.0,1.0,1.0,0.9142857142857143,19.942857142857143,1
JM Bairstow,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,1.0,1.0,0.875,0.9591836734693877,32.142857142857146,1
PD Salt,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,1.0,1.0,0.5,0.95,32.35,0
SP Narine,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,1.0,1.0,0.8,0.7904761904761904,14.552380952380952,1
Ramandeep Singh,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,0.3333333333333333,0.0,0.0,0.5,12.75,0
P Simran Singh,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,0.8333333333333334,1.0,1.0,1.0303030303030303,20.757575757575758,1
N Pooran,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,0.6666666666666666,0.6428571428571429,0.8,0.7746478873239436,23.859154929577464,0
SS Iyer,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,0.8333333333333334,1.0,0.75,0.9026548672566371,27.654867256637168,1
Ravi Bishnoi,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,0.8333333333333334,0.6,1.0,0.5384615384615384,2.3076923076923075,0
H Klaasen,2024-05-06,"Wankhede Stadium, Mumbai",Mumbai Indians,0.8333333333333334,1.0,0.8,0.8064516129032258,31.516129032258064,1
Shahbaz Ahmed,2024-05-06,"Wankhede Stadium, Mumbai",Mumbai Indians,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777778,14.666666666666666,1
Ishan Kishan,2024-05-06,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,1.0,1.0,1.0,0.9183673469387755,26.836734693877553,1
TM Head,2024-05-06,"Wankhede Stadium, Mumbai",Mumbai Indians,1.0,1.0,1.0,0.7916666666666666,32.166666666666664,0
PJ Cummins,2024-05-06,"Wankhede Stadium, Mumbai",Mumbai Indians,0.6666666666666666,1.0,0.5,0.7368421052631579,12.921052631578947,1
SA Yadav,2024-05-06,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,0.8333333333333334,0.7692307692307693,0.7058823529411765,0.8283582089552238,26.82089552238806,1
Abhishek Sharma,2024-05-06,"Wankhede Stadium, Mumbai",Mumbai Indians,1.0,1.2,0.8888888888888888,0.9,22.916666666666668,0
Abdul Samad,2024-05-06,"Wankhede Stadium, Mumbai",Mumbai Indians,0.8333333333333334,1.0,1.0,0.8157894736842105,15.131578947368421,0
Nithish Kumar Reddy,2024-05-06,"Wankhede Stadium, Mumbai",Mumbai Indians,0.8333333333333334,1.0,1.0,0.8,29.0,1
Tilak Varma,2024-05-06,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,0.6666666666666666,0.7142857142857143,0.75,0.7297297297297297,30.37837837837838,0
RG Sharma,2024-05-06,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,1.0,0.9411764705882353,0.8695652173913043,0.924,26.248,1
Abishek Porel,2024-05-07,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,1.1666666666666667,1.2,1.3333333333333333,1.0,20.133333333333333,1
R Parag,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,1.0,0.3333333333333333,0.7777777777777778,0.8070175438596491,20.473684210526315,0
YBK Jaiswal,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,0.8333333333333334,1.0,1.0,0.9411764705882353,30.686274509803923,1
R Powell,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,1.0,1.0,1.0,0.9047619047619048,16.857142857142858,1
RR Pant,2024-05-07,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,0.6666666666666666,0.75,0.6363636363636364,0.8715596330275229,29.94495412844037,0
SV Samson,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,0.6666666666666666,1.0,0.8,0.8757763975155279,27.385093167701864,1
Avesh Khan,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,0.16666666666666666,0.0,0.0,0.125,4.75,0
J Fraser-McGurk,2024-05-07,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,1.0,1.0,1.0,0.875,41.25,0
AR Patel,2024-05-07,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,0.8333333333333334,0.6363636363636364,0.8333333333333334,0.7027027027027027,14.765765765765765,2
T Stubbs,2024-05-07,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,0.5,0.5,0.5,0.5625,21.75,0
TA Boult,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,0.16666666666666666,0.0,0.0,0.3333333333333333,3.9523809523809526,1
JC Buttler,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,1.0,1.0,1.0,0.9047619047619048,33.923809523809524,0
SD Hope,2024-05-07,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,0.6666666666666666,0.6666666666666666,0.0,0.875,18.125,2
R Ashwin,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,0.8333333333333334,1.0,1.0,0.6590909090909091,9.090909090909092,0
Kuldeep Yadav,2024-05-07,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,0.3333333333333333,0.5,0.0,0.2903225806451613,5.709677419354839,0
N Pooran,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,0.5,0.0,0.42857142857142855,0.7746478873239436,23.859154929577464,1
KH Pandya,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,0.5,1.0,0.7142857142857143,0.6981132075471698,15.424528301886792,1
A Badoni,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,0.5,0.0,0.5,0.7647058823529411,18.0,1
KL Rahul,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,1.0,1.0,0.9230769230769231,0.8677685950413223,38.29752066115702,1
MP Stoinis,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,0.6666666666666666,1.0,0.7142857142857143,0.7586206896551724,21.126436781609197,1
Abhishek Sharma,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Lucknow Super Giants,0.8333333333333334,0.9166666666666666,0.6666666666666666,0.9,22.916666666666668,1
Q de Kock,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,1.0,1.0,0.9230769230769231,0.9433962264150944,29.69811320754717,0
TM Head,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Lucknow Super Giants,0.8333333333333334,0.8333333333333334,0.0,0.7916666666666666,32.166666666666664,1
SM Curran,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,1.0,1.0,1.5,0.7659574468085106,17.4468085106383,0
RM Patidar,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,1.0,1.0,1.0,1.0,33.26086956521739,1
Ashutosh Sharma,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,1.0,1.0,1.0,0.875,23.375,0
JM Sharma,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,1.0,1.0,1.0,0.9142857142857143,19.942857142857143,1
MK Lomror,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,1.1666666666666667,1.0,0.6,0.8529411764705882,14.558823529411764,1
Swapnil Singh,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.5,0.0,0.0,0.625,5.25,1
KD Karthik,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.6666666666666666,1.0,0.5714285714285714,0.8103448275862069,20.82758620689655,1
V Kohli,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.8333333333333334,1.0,0.8571428571428571,0.8930041152263375,32.84362139917695,1
P Simran Singh,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,0.8333333333333334,1.0,1.0,1.0303030303030303,20.757575757575758,1
C Green,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.6666666666666666,1.0,1.0,0.7037037037037037,25.185185185185187,2
F du Plessis,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,1.1666666666666667,1.0,0.8571428571428571,0.9051094890510949,33.24087591240876,1
WG Jacks,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,0.6666666666666666,1.0,1.0,0.7142857142857143,27.0,0
Shashank Singh,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,0.5,0.5,0.0,0.5555555555555556,23.38888888888889,1
JM Bairstow,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,1.0,1.0,1.0,0.9591836734693877,32.142857142857146,0
RR Rossouw,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,1.0,0.6666666666666666,1.0,0.9523809523809523,20.19047619047619,1
S Dube,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.8166666666666667,24.916666666666668,1
R Ravindra,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.8333333333333334,0.0,0.5,0.8888888888888888,17.88888888888889,1
MS Dhoni,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.3333333333333333,0.3333333333333333,0.6,0.6519823788546255,22.986784140969164,0
MM Ali,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.8333333333333334,1.0,0.8,0.8571428571428571,20.571428571428573,0
MJ Santner,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.3333333333333333,0.5,0.3333333333333333,0.5,6.7,0
RA Jadeja,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6368715083798883,16.29608938547486,1
SN Thakur,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.8333333333333334,0.5,0.75,0.6764705882352942,9.0,0
DJ Mitchell,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.8333333333333334,1.0,0.5,0.8571428571428571,24.785714285714285,1
RD Gaikwad,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,0.8333333333333334,1.0,1.0,0.859375,37.1875,0
AM Rahane,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,1.1666666666666667,1.5,1.25,0.9117647058823529,27.111764705882354,0
SS Iyer,2024-05-11,"Eden Gardens, Kolkata",Mumbai Indians,0.8333333333333334,0.7142857142857143,0.8888888888888888,0.9026548672566371,27.654867256637168,0
SP Narine,2024-05-11,"Eden Gardens, Kolkata",Mumbai Indians,1.0,0.8333333333333334,0.8333333333333334,0.7904761904761904,14.552380952380952,1
HH Pandya,2024-05-11,"Eden Gardens, Kolkata",Kolkata Knight Riders,1.0,0.6666666666666666,0.6428571428571429,0.6929133858267716,19.826771653543307,0
RG Sharma,2024-05-11,"Eden Gardens, Kolkata",Kolkata Knight Riders,1.0,1.0,0.8181818181818182,0.924,26.248,0
N Wadhera,2024-05-11,"Eden Gardens, Kolkata",Kolkata Knight Riders,1.0,1.0,1.0,0.9333333333333333,23.266666666666666,0
Ishan Kishan,2024-05-11,"Eden Gardens, Kolkata",Kolkata Knight Riders,1.0,1.0,1.0,0.9183673469387755,26.836734693877553,0
Naman Dhir,2024-05-11,"Eden Gardens, Kolkata",Kolkata Knight Riders,1.0,1.0,1.0,1.0,13.0,0
SA Yadav,2024-05-11,"Eden Gardens, Kolkata",Kolkata Knight Riders,0.8333333333333334,1.0,0.8333333333333334,0.8283582089552238,26.82089552238806,0
VR Iyer,2024-05-11,"Eden Gardens, Kolkata",Mumbai Indians,0.8333333333333334,0.9230769230769231,1.0,0.8958333333333334,26.541666666666668,0
RA Jadeja,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,0.8333333333333334,0.8181818181818182,0.375,0.6368715083798883,16.29608938547486,0
Dhruv Jurel,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,0.8333333333333334,1.0,0.6666666666666666,0.6190476190476191,13.857142857142858,1
DJ Mitchell,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,0.8333333333333334,0.7142857142857143,1.0,0.8571428571428571,24.785714285714285,0
RD Gaikwad,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,0.6666666666666666,0.7333333333333333,0.7142857142857143,0.859375,37.1875,0
YBK Jaiswal,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,0.8333333333333334,1.0,1.0,0.9411764705882353,30.686274509803923,1
R Ashwin,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,0.6666666666666666,0.5,0.5714285714285714,0.6590909090909091,9.090909090909092,1
AR Patel,2024-05-12,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,1.0,1.5,2.0,0.7027027027027027,14.765765765765765,0
SD Hope,2024-05-12,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,1.0,2.0,2.0,0.875,18.125,0
KD Karthik,2024-05-12,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,0.8333333333333334,0.7857142857142857,0.9090909090909091,0.8103448275862069,20.82758620689655,1
C Green,2024-05-12,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,0.8333333333333334,1.0,1.0,0.7037037037037037,25.185185185185187,0
R Ravindra,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,0.8333333333333334,1.0,1.0,0.8888888888888888,17.88888888888889,0
S Dube,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,0.8333333333333334,0.7142857142857143,1.0,0.8166666666666667,24.916666666666668,0
T Stubbs,2024-05-12,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,0.5,0.0,0.0,0.5625,21.75,0
Swapnil Singh,2024-05-12,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,0.5,0.5,1.0,0.625,5.25,0
