batter,date,venue,bowling_team,recent_form,venue_performance,opponent_performance,overall_average,future_runs
R Ashwin,2021-09-28,Sharjah Cricket Stadium,Kolkata Knight Riders,8.2,9.666666666666666,10.4,8.98876404494382,20.0
KD Karthik,2021-09-28,Sharjah Cricket Stadium,Delhi Capitals,17.8,5.0,15.0,20.78540772532189,11.0
SP Narine,2021-09-28,Sharjah Cricket Stadium,Delhi Capitals,5.4,11.2,19.6,14.471698113207546,3.0
NT Ellis,2021-09-28,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,3.8,6.0,6.0,3.8,0.0
RA Tripathi,2021-09-28,Sharjah Cricket Stadium,Delhi Capitals,37.6,15.285714285714286,17.0,24.043010752688172,34.0
SO Hetmyer,2021-09-28,Sharjah Cricket Stadium,Kolkata Knight Riders,20.2,17.6,11.375,19.123076923076923,15.0
SA Yadav,2021-09-28,"Zayed Cricket Stadium, Abu Dhabi",Punjab Kings,3.8,29.0,46.166666666666664,26.622222222222224,33.0
RG Sharma,2021-09-28,"Zayed Cricket Stadium, Abu Dhabi",Punjab Kings,26.6,19.666666666666668,29.833333333333332,26.41434262948207,7.0
Q de Kock,2021-09-28,"Zayed Cricket Stadium, Abu Dhabi",Punjab Kings,32.2,41.0,32.5,29.53271028037383,19.0
MK Lomror,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,19.0,25.0,25.0,15.057142857142857,16.0
R Tewatia,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,3.6,14.333333333333334,16.444444444444443,15.584615384615384,12.0
GJ Maxwell,2021-09-29,Dubai International Cricket Stadium,Rajasthan Royals,25.4,21.0,24.533333333333335,21.65625,57.0
SV Samson,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,44.6,22.6,18.238095238095237,27.27777777777778,28.0
E Lewis,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,23.2,33.333333333333336,41.666666666666664,25.153846153846153,27.0
R Parag,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,6.0,9.625,26.5,20.224137931034484,12.0
KS Bharat,2021-09-29,Dubai International Cricket Stadium,Rajasthan Royals,24.875,51.333333333333336,22.0,24.875,12.0
Kartik Tyagi,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,2.1666666666666665,1.3333333333333333,0.5,2.1666666666666665,7.0
CH Morris,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,13.0,7.0,8.125,12.612244897959183,0.0
C Sakariya,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,2.857142857142857,4.5,1.0,2.857142857142857,6.0
LS Livingstone,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,10.0,11.666666666666666,21.6,24.076923076923077,6.0
D Padikkal,2021-09-29,Dubai International Cricket Stadium,Rajasthan Royals,24.2,22.7,44.2,24.359375,40.0
AB de Villiers,2021-09-29,Dubai International Cricket Stadium,Rajasthan Royals,6.0,28.833333333333332,32.6,30.476470588235294,23.0
V Kohli,2021-09-29,Dubai International Cricket Stadium,Rajasthan Royals,33.8,27.75,25.466666666666665,32.84426229508197,25.0
YBK Jaiswal,2021-09-29,Dubai International Cricket Stadium,Royal Challengers Bangalore,26.6,38.666666666666664,20.6,30.903846153846153,50.0
F du Plessis,2021-09-30,Sharjah Cricket Stadium,Sunrisers Hyderabad,33.0,33.833333333333336,31.72222222222222,33.1231884057971,25.0
JO Holder,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,15.4,26.0,2.5,9.592592592592593,2.0
SK Raina,2021-09-30,Sharjah Cricket Stadium,Sunrisers Hyderabad,7.2,11.0,23.842105263157894,27.68,3.0
MS Dhoni,2021-09-30,Sharjah Cricket Stadium,Sunrisers Hyderabad,6.2,14.333333333333334,24.7,22.99561403508772,18.0
B Kumar,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,5.0,2.0,7.8,4.707692307692308,7.0
RD Gaikwad,2021-09-30,Sharjah Cricket Stadium,Sunrisers Hyderabad,43.0,20.75,56.285714285714285,36.61538461538461,101.0
KS Williamson,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,20.2,5.75,34.75,28.05263157894737,26.0
Rashid Khan,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,8.4,7.666666666666667,16.125,9.39655172413793,8.0
WP Saha,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,22.4,34.8,22.8125,20.517482517482517,0.0
AT Rayudu,2021-09-30,Sharjah Cricket Stadium,Sunrisers Hyderabad,26.2,22.0,30.5,23.502702702702702,2.0
Abhishek Sharma,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,10.8,12.0,31.375,22.57377049180328,6.0
JJ Roy,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,18.0,2.0,25.0,29.238095238095237,10.0
PK Garg,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,6.8,7.5,24.666666666666668,14.368421052631579,21.0
Abdul Samad,2021-09-30,Sharjah Cricket Stadium,Chennai Super Kings,12.8,13.0,15.0,14.846153846153847,25.0
MM Ali,2021-09-30,Sharjah Cricket Stadium,Sunrisers Hyderabad,26.0,20.0,20.375,20.385964912280702,21.0
KD Karthik,2021-10-01,Dubai International Cricket Stadium,Punjab Kings,15.0,16.375,17.0,20.78540772532189,18.0
VR Iyer,2021-10-01,Dubai International Cricket Stadium,Punjab Kings,38.6,41.666666666666664,30.8,27.06122448979592,8.0
N Rana,2021-10-01,Dubai International Cricket Stadium,Punjab Kings,24.8,27.5,21.2,26.099009900990097,25.0
RA Tripathi,2021-10-01,Dubai International Cricket Stadium,Punjab Kings,36.2,17.0,35.285714285714285,24.043010752688172,7.0
DJ Hooda,2021-10-01,Dubai International Cricket Stadium,Kolkata Knight Riders,9.0,8.4,11.272727272727273,15.270833333333334,55.0
Shubman Gill,2021-10-01,Dubai International Cricket Stadium,Punjab Kings,21.4,37.333333333333336,44.57142857142857,32.484848484848484,57.0
MA Agarwal,2021-10-01,Dubai International Cricket Stadium,Kolkata Knight Riders,48.4,31.9,20.0,22.05785123966942,57.0
KL Rahul,2021-10-01,Dubai International Cricket Stadium,Kolkata Knight Riders,49.8,55.63636363636363,36.785714285714285,38.4344262295082,39.0
M Shahrukh Khan,2021-10-01,Dubai International Cricket Stadium,Kolkata Knight Riders,12.2,15.0,13.4,14.945945945945946,16.0
SP Narine,2021-10-01,Dubai International Cricket Stadium,Punjab Kings,4.8,5.4,20.25,14.471698113207546,26.0
TL Seifert,2021-10-01,Dubai International Cricket Stadium,Punjab Kings,8.666666666666666,2.0,2.0,8.666666666666666,21.0
EJG Morgan,2021-10-01,Dubai International Cricket Stadium,Punjab Kings,3.4,20.833333333333332,24.5,19.0,2.0
N Pooran,2021-10-01,Dubai International Cricket Stadium,Kolkata Knight Riders,10.8,31.11111111111111,21.7,24.569444444444443,3.0
AK Markram,2021-10-01,Dubai International Cricket Stadium,Kolkata Knight Riders,23.69047619047619,19.0,35.285714285714285,23.69047619047619,20.0
RD Gaikwad,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Rajasthan Royals,62.4,70.5,30.0,36.61538461538461,13.0
Q de Kock,2021-10-02,Sharjah Cricket Stadium,Delhi Capitals,28.4,34.6,29.666666666666668,29.53271028037383,7.0
GD Phillips,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,8.125,14.0,14.0,8.125,4.0
KA Pollard,2021-10-02,Sharjah Cricket Stadium,Delhi Capitals,12.8,26.25,7.428571428571429,20.458333333333332,13.0
AT Rayudu,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Rajasthan Royals,12.2,6.0,18.85,23.502702702702702,55.0
SO Hetmyer,2021-10-02,Sharjah Cricket Stadium,Mumbai Indians,12.6,17.6,12.375,19.123076923076923,28.0
HH Pandya,2021-10-02,Sharjah Cricket Stadium,Delhi Capitals,15.4,16.666666666666668,22.416666666666668,19.796875,5.0
S Dube,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,36.8,64.0,26.25,24.62295081967213,3.0
E Lewis,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,25.6,27.0,32.2,25.153846153846153,24.0
JJ Bumrah,2021-10-02,Sharjah Cricket Stadium,Delhi Capitals,2.0,1.0,2.0,2.6153846153846154,5.0
MM Ali,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Rajasthan Royals,18.6,26.5,24.875,20.385964912280702,5.0
SV Samson,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,40.6,49.0,15.266666666666667,27.27777777777778,3.0
PP Shaw,2021-10-02,Sharjah Cricket Stadium,Mumbai Indians,29.6,21.8,17.416666666666668,23.949367088607595,18.0
S Dhawan,2021-10-02,Sharjah Cricket Stadium,Mumbai Indians,30.2,26.0,32.17857142857143,30.6289592760181,39.0
SS Iyer,2021-10-02,Sharjah Cricket Stadium,Mumbai Indians,37.8,32.833333333333336,21.555555555555557,27.464912280701753,2.0
F du Plessis,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Rajasthan Royals,28.0,34.0,32.35294117647059,33.1231884057971,10.0
YBK Jaiswal,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,34.2,27.5,37.666666666666664,30.903846153846153,12.0
R Ashwin,2021-10-02,Sharjah Cricket Stadium,Mumbai Indians,10.8,9.666666666666666,8.5,8.98876404494382,2.0
RR Pant,2021-10-02,Sharjah Cricket Stadium,Mumbai Indians,27.6,22.8,25.125,29.972727272727273,15.0
RA Jadeja,2021-10-02,"Zayed Cricket Stadium, Abu Dhabi",Rajasthan Royals,21.8,27.0,15.3125,16.43888888888889,1.0
RG Sharma,2021-10-02,Sharjah Cricket Stadium,Delhi Capitals,25.2,8.6,27.75,26.41434262948207,22.0
AR Patel,2021-10-02,Sharjah Cricket Stadium,Mumbai Indians,14.4,10.2,16.0,14.758928571428571,5.0
NM Coulter-Nile,2021-10-02,Sharjah Cricket Stadium,Delhi Capitals,7.6,1.0,1.0,5.125,3.0
KH Pandya,2021-10-02,Sharjah Cricket Stadium,Delhi Capitals,13.2,11.0,14.416666666666666,15.392523364485982,9.0
SA Yadav,2021-10-02,Sharjah Cricket Stadium,Delhi Capitals,9.8,26.6,22.363636363636363,26.622222222222224,13.0
Harpreet Brar,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,12.8,10.5,12.0,9.708333333333334,14.0
RA Tripathi,2021-10-03,Dubai International Cricket Stadium,Sunrisers Hyderabad,33.8,17.0,23.428571428571427,24.043010752688172,21.0
AK Markram,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,26.6,23.5,19.666666666666668,23.69047619047619,13.0
N Rana,2021-10-03,Dubai International Cricket Stadium,Sunrisers Hyderabad,26.8,27.5,34.125,26.099009900990097,12.0
B Kumar,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,6.2,4.0,3.9285714285714284,4.707692307692308,3.0
JO Holder,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,13.6,5.666666666666667,10.333333333333334,9.592592592592593,16.0
KS Williamson,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,21.4,26.75,22.636363636363637,28.05263157894737,31.0
KD Karthik,2021-10-03,Dubai International Cricket Stadium,Sunrisers Hyderabad,16.2,16.375,17.625,20.78540772532189,14.0
Abdul Samad,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,16.4,15.2,17.857142857142858,14.846153846153847,1.0
S Kaul,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,2.0,7.0,7.0,2.2222222222222223,1.0
Shubman Gill,2021-10-03,Dubai International Cricket Stadium,Sunrisers Hyderabad,23.2,37.333333333333336,33.166666666666664,32.484848484848484,56.0
DT Christian,2021-10-03,Sharjah Cricket Stadium,Punjab Kings,0.8,4.5,0.0,11.21951219512195,1.0
MA Agarwal,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,53.6,43.8,25.833333333333332,22.05785123966942,12.0
Shahbaz Ahmed,2021-10-03,Sharjah Cricket Stadium,Punjab Kings,6.4,10.5,7.833333333333333,14.486486486486486,14.0
WP Saha,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,22.2,25.0,26.789473684210527,20.517482517482517,10.0
HV Patel,2021-10-03,Sharjah Cricket Stadium,Punjab Kings,9.4,7.0,14.333333333333334,6.72972972972973,8.0
N Pooran,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,11.4,8.8,20.25,24.569444444444443,0.0
MC Henriques,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,15.2,12.0,29.166666666666668,18.51851851851852,3.0
Abhishek Sharma,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,10.4,15.4,14.666666666666666,22.57377049180328,13.0
EJG Morgan,2021-10-03,Dubai International Cricket Stadium,Sunrisers Hyderabad,3.8,20.833333333333332,22.0,19.0,13.0
SN Khan,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,9.6,0.0,7.5,16.25,0.0
M Shahrukh Khan,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,11.0,16.0,11.75,14.945945945945946,8.0
JJ Roy,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,19.0,35.0,8.333333333333334,29.238095238095237,44.0
GHS Garton,2021-10-03,Sharjah Cricket Stadium,Punjab Kings,1.0,0.0,0.0,1.0,2.0
KL Rahul,2021-10-03,Sharjah Cricket Stadium,Royal Challengers Bangalore,39.4,38.57142857142857,44.857142857142854,38.4344262295082,98.0
PK Garg,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,10.4,14.75,12.5,14.368421052631579,15.0
AB de Villiers,2021-10-03,Sharjah Cricket Stadium,Punjab Kings,10.0,22.285714285714285,13.0,30.476470588235294,19.0
GJ Maxwell,2021-10-03,Sharjah Cricket Stadium,Punjab Kings,36.8,46.666666666666664,19.0,21.65625,40.0
VR Iyer,2021-10-03,Dubai International Cricket Stadium,Sunrisers Hyderabad,32.0,41.666666666666664,18.5,27.06122448979592,38.0
Rashid Khan,2021-10-03,Dubai International Cricket Stadium,Kolkata Knight Riders,10.0,10.0,8.6,9.39655172413793,7.0
D Padikkal,2021-10-03,Sharjah Cricket Stadium,Punjab Kings,30.8,31.0,26.5,24.359375,41.0
V Kohli,2021-10-03,Sharjah Cricket Stadium,Punjab Kings,31.8,35.625,49.857142857142854,32.84426229508197,5.0
F du Plessis,2021-10-04,Dubai International Cricket Stadium,Delhi Capitals,30.0,29.615384615384617,25.636363636363637,33.1231884057971,76.0
S Dhawan,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,24.2,27.666666666666668,36.44827586206897,30.6289592760181,43.0
K Rabada,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,8.0,8.5,9.0,7.357142857142857,25.0
SS Iyer,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,25.2,24.615384615384617,22.307692307692307,27.464912280701753,18.0
AT Rayudu,2021-10-04,Dubai International Cricket Stadium,Delhi Capitals,23.2,24.916666666666668,20.22222222222222,23.502702702702702,4.0
PP Shaw,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,16.8,24.09090909090909,26.75,23.949367088607595,48.0
RV Uthappa,2021-10-04,Dubai International Cricket Stadium,Delhi Capitals,17.4,26.181818181818183,25.833333333333332,25.14720812182741,2.0
R Ashwin,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,8.8,6.8,12.571428571428571,8.98876404494382,1.0
RR Pant,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,27.8,29.0,34.09090909090909,29.972727272727273,10.0
RD Gaikwad,2021-10-04,Dubai International Cricket Stadium,Delhi Capitals,47.4,44.625,29.75,36.61538461538461,12.0
RV Patel,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,11.428571428571429,12.5,11.333333333333334,11.428571428571429,7.0
MS Dhoni,2021-10-04,Dubai International Cricket Stadium,Delhi Capitals,9.4,15.25,18.5,22.99561403508772,12.0
MM Ali,2021-10-04,Dubai International Cricket Stadium,Delhi Capitals,19.6,10.0,16.571428571428573,20.385964912280702,0.0
AR Patel,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,7.0,11.428571428571429,11.285714285714286,14.758928571428571,10.0
RA Jadeja,2021-10-04,Dubai International Cricket Stadium,Delhi Capitals,20.6,22.555555555555557,19.875,16.43888888888889,15.0
SO Hetmyer,2021-10-04,Dubai International Cricket Stadium,Chennai Super Kings,18.2,17.11111111111111,18.166666666666668,19.123076923076923,29.0
YBK Jaiswal,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,26.8,13.0,40.42857142857143,30.903846153846153,0.0
Mustafizur Rahman,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,2.1666666666666665,4.0,4.5,2.1666666666666665,0.0
SV Samson,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,40.4,36.666666666666664,26.130434782608695,27.27777777777778,1.0
Ishan Kishan,2021-10-05,Sharjah Cricket Stadium,Rajasthan Royals,18.0,45.5,26.0,26.707070707070706,84.0
C Sakariya,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,2.857142857142857,3.5,6.0,2.857142857142857,1.0
R Tewatia,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,5.0,31.4,12.142857142857142,15.584615384615384,44.0
HH Pandya,2021-10-05,Sharjah Cricket Stadium,Rajasthan Royals,16.2,16.666666666666668,32.714285714285715,19.796875,10.0
DA Miller,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,12.0,25.333333333333332,23.5,23.772357723577237,30.0
E Lewis,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,30.2,24.0,24.0,25.153846153846153,10.0
RG Sharma,2021-10-05,Sharjah Cricket Stadium,Rajasthan Royals,22.6,8.6,19.535714285714285,26.41434262948207,18.0
S Dube,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,34.0,14.666666666666666,21.9,24.62295081967213,18.0
S Gopal,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,7.6,1.0,4.666666666666667,8.181818181818182,9.0
SA Yadav,2021-10-05,Sharjah Cricket Stadium,Rajasthan Royals,11.8,26.6,33.142857142857146,26.622222222222224,82.0
GD Phillips,2021-10-05,Sharjah Cricket Stadium,Mumbai Indians,8.125,6.0,2.5,8.125,8.0
KS Williamson,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,24.0,31.0,40.77777777777778,28.05263157894737,2.0
Shahbaz Ahmed,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,9.0,14.0,11.666666666666666,14.486486486486486,13.0
KS Bharat,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,24.875,14.0,12.0,24.875,78.0
GJ Maxwell,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,42.8,25.0,22.6,21.65625,51.0
V Kohli,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,31.8,5.0,33.34782608695652,32.84426229508197,4.0
JO Holder,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,16.0,8.5,17.2,9.592592592592593,1.0
AB de Villiers,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,13.8,9.5,31.764705882352942,30.476470588235294,26.0
DT Christian,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,0.8,1.0,3.25,11.21951219512195,9.0
Rashid Khan,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,11.4,8.0,8.5,9.39655172413793,9.0
WP Saha,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,20.6,6.0,17.85,20.517482517482517,2.0
Abhishek Sharma,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,12.6,23.0,18.857142857142858,22.57377049180328,33.0
D Padikkal,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,34.6,31.5,22.428571428571427,24.359375,0.0
JJ Roy,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,25.6,39.0,29.25,29.238095238095237,34.0
Abdul Samad,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,14.6,1.5,0.5,14.846153846153847,2.0
PK Garg,2021-10-06,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,12.0,22.0,11.333333333333334,14.368421052631579,29.0
C Sakariya,2021-10-07,Sharjah Cricket Stadium,Kolkata Knight Riders,3.2,3.5,1.0,2.857142857142857,4.0
AT Rayudu,2021-10-07,Dubai International Cricket Stadium,Punjab Kings,17.6,24.916666666666668,23.75,23.502702702702702,1.0
Anuj Rawat,2021-10-07,Sharjah Cricket Stadium,Kolkata Knight Riders,15.142857142857142,0.0,1.0,15.142857142857142,21.0
RV Uthappa,2021-10-07,Dubai International Cricket Stadium,Punjab Kings,14.0,26.181818181818183,5.333333333333333,25.14720812182741,63.0
JD Unadkat,2021-10-07,Sharjah Cricket Stadium,Kolkata Knight Riders,10.0,6.0,7.666666666666667,7.296296296296297,13.0
SN Khan,2021-10-07,Dubai International Cricket Stadium,Chennai Super Kings,6.6,8.666666666666666,21.833333333333332,16.25,36.0
EJG Morgan,2021-10-07,Sharjah Cricket Stadium,Rajasthan Royals,5.0,15.714285714285714,42.666666666666664,19.0,5.0
GD Phillips,2021-10-07,Sharjah Cricket Stadium,Kolkata Knight Riders,8.125,6.0,8.0,8.125,8.0
Shubman Gill,2021-10-07,Sharjah Cricket Stadium,Rajasthan Royals,31.8,40.0,34.15384615384615,32.484848484848484,29.0
S Dube,2021-10-07,Sharjah Cricket Stadium,Kolkata Knight Riders,28.4,14.666666666666666,28.166666666666668,24.62295081967213,3.0
DJ Bravo,2021-10-07,Dubai International Cricket Stadium,Punjab Kings,10.8,8.5,2.0,14.181818181818182,1.0
Mustafizur Rahman,2021-10-07,Sharjah Cricket Stadium,Kolkata Knight Riders,2.1666666666666665,4.0,0.0,2.1666666666666665,3.0
RD Gaikwad,2021-10-07,Dubai International Cricket Stadium,Punjab Kings,42.2,44.625,25.571428571428573,36.61538461538461,70.0
RA Tripathi,2021-10-07,Sharjah Cricket Stadium,Rajasthan Royals,23.2,15.285714285714286,25.714285714285715,24.043010752688172,6.0
YBK Jaiswal,2021-10-07,Sharjah Cricket Stadium,Kolkata Knight Riders,25.8,13.0,34.75,30.903846153846153,20.0
F du Plessis,2021-10-07,Dubai International Cricket Stadium,Punjab Kings,39.0,29.615384615384617,43.714285714285715,33.1231884057971,1.0
M Shahrukh Khan,2021-10-07,Dubai International Cricket Stadium,Chennai Super Kings,10.0,15.0,13.0,14.945945945945946,24.0
